# SA for random K-SAT
# K = 4   N = 4096   M = 40960   seed = 878848073
# alpha = 10.000000   nIter = 8192  Tmax = 0.200000
# 1:lowestUnsat  2:runTime
59 8192
64 8192
50 8192
61 8192
57 8192
55 8192
49 8192
50 8192
58 8192
71 8192
59 8192
48 8192
58 8192
59 8192
48 8192
53 8192
58 8192
57 8192
62 8192
60 8192
55 8192
63 8192
53 8192
62 8192
70 8192
46 8192
51 8192
51 8192
55 8192
40 8192
62 8192
48 8192
53 8192
64 8192
57 8192
59 8192
54 8192
63 8192
63 8192
60 8192
66 8192
55 8192
69 8192
47 8192
54 8192
47 8192
56 8192
55 8192
52 8192
53 8192
49 8192
67 8192
56 8192
62 8192
58 8192
51 8192
54 8192
65 8192
60 8192
59 8192
61 8192
53 8192
57 8192
55 8192
58 8192
76 8192
61 8192
53 8192
62 8192
59 8192
66 8192
55 8192
51 8192
49 8192
65 8192
54 8192
56 8192
50 8192
65 8192
55 8192
55 8192
66 8192
58 8192
68 8192
64 8192
63 8192
67 8192
58 8192
64 8192
62 8192
51 8192
61 8192
48 8192
54 8192
58 8192
61 8192
56 8192
58 8192
56 8192
49 8192
57 8192
40 8192
61 8192
51 8192
55 8192
49 8192
55 8192
44 8192
56 8192
50 8192
50 8192
56 8192
63 8192
51 8192
59 8192
49 8192
53 8192
54 8192
56 8192
68 8192
48 8192
57 8192
67 8192
59 8192
57 8192
51 8192
49 8192
49 8192
60 8192
53 8192
66 8192
55 8192
69 8192
73 8192
64 8192
61 8192
49 8192
59 8192
56 8192
69 8192
59 8192
61 8192
66 8192
71 8192
54 8192
86 8192
61 8192
62 8192
57 8192
56 8192
48 8192
57 8192
70 8192
65 8192
65 8192
51 8192
64 8192
57 8192
58 8192
47 8192
68 8192
52 8192
78 8192
58 8192
52 8192
53 8192
52 8192
54 8192
58 8192
62 8192
54 8192
57 8192
60 8192
62 8192
57 8192
57 8192
60 8192
54 8192
48 8192
60 8192
64 8192
58 8192
66 8192
55 8192
64 8192
57 8192
56 8192
61 8192
56 8192
66 8192
52 8192
54 8192
61 8192
55 8192
50 8192
66 8192
50 8192
68 8192
58 8192
61 8192
69 8192
57 8192
56 8192
66 8192
62 8192
51 8192
50 8192
57 8192
60 8192
57 8192
68 8192
65 8192
73 8192
56 8192
63 8192
53 8192
52 8192
53 8192
60 8192
60 8192
57 8192
51 8192
60 8192
56 8192
66 8192
58 8192
63 8192
58 8192
50 8192
59 8192
49 8192
52 8192
56 8192
59 8192
55 8192
63 8192
59 8192
52 8192
65 8192
72 8192
52 8192
44 8192
55 8192
58 8192
56 8192
57 8192
45 8192
55 8192
45 8192
62 8192
62 8192
50 8192
68 8192
62 8192
58 8192
65 8192
54 8192
69 8192
50 8192
53 8192
55 8192
61 8192
62 8192
53 8192
52 8192
59 8192
55 8192
51 8192
62 8192
71 8192
64 8192
57 8192
63 8192
53 8192
65 8192
63 8192
63 8192
62 8192
67 8192
57 8192
60 8192
51 8192
74 8192
53 8192
54 8192
55 8192
64 8192
47 8192
44 8192
49 8192
68 8192
65 8192
60 8192
62 8192
59 8192
65 8192
63 8192
76 8192
65 8192
66 8192
56 8192
65 8192
56 8192
57 8192
58 8192
63 8192
50 8192
39 8192
75 8192
65 8192
50 8192
58 8192
52 8192
62 8192
49 8192
67 8192
45 8192
64 8192
63 8192
61 8192
57 8192
51 8192
66 8192
49 8192
64 8192
55 8192
56 8192
52 8192
47 8192
64 8192
48 8192
60 8192
62 8192
56 8192
53 8192
59 8192
68 8192
54 8192
62 8192
60 8192
56 8192
63 8192
47 8192
49 8192
55 8192
67 8192
64 8192
63 8192
61 8192
53 8192
61 8192
54 8192
49 8192
55 8192
53 8192
45 8192
60 8192
60 8192
71 8192
69 8192
56 8192
58 8192
60 8192
63 8192
61 8192
62 8192
58 8192
58 8192
61 8192
50 8192
62 8192
61 8192
51 8192
50 8192
61 8192
59 8192
53 8192
49 8192
57 8192
63 8192
59 8192
62 8192
63 8192
62 8192
41 8192
67 8192
61 8192
60 8192
55 8192
51 8192
55 8192
44 8192
57 8192
58 8192
55 8192
53 8192
51 8192
66 8192
52 8192
60 8192
59 8192
58 8192
47 8192
44 8192
55 8192
54 8192
64 8192
62 8192
50 8192
53 8192
66 8192
58 8192
66 8192
71 8192
71 8192
61 8192
57 8192
67 8192
53 8192
54 8192
47 8192
67 8192
62 8192
59 8192
55 8192
64 8192
53 8192
54 8192
54 8192
60 8192
58 8192
63 8192
53 8192
58 8192
49 8192
54 8192
57 8192
48 8192
59 8192
51 8192
67 8192
48 8192
70 8192
49 8192
53 8192
46 8192
52 8192
67 8192
63 8192
57 8192
73 8192
51 8192
64 8192
55 8192
50 8192
63 8192
71 8192
55 8192
64 8192
67 8192
45 8192
63 8192
57 8192
55 8192
58 8192
53 8192
58 8192
55 8192
64 8192
54 8192
51 8192
51 8192
57 8192
62 8192
63 8192
59 8192
48 8192
58 8192
66 8192
68 8192
57 8192
65 8192
58 8192
66 8192
60 8192
49 8192
67 8192
61 8192
58 8192
72 8192
60 8192
49 8192
60 8192
62 8192
46 8192
61 8192
51 8192
52 8192
50 8192
66 8192
61 8192
49 8192
50 8192
48 8192
56 8192
61 8192
57 8192
66 8192
55 8192
57 8192
69 8192
56 8192
55 8192
51 8192
52 8192
62 8192
71 8192
62 8192
65 8192
59 8192
54 8192
63 8192
52 8192
41 8192
59 8192
51 8192
59 8192
55 8192
54 8192
61 8192
64 8192
56 8192
72 8192
52 8192
57 8192
55 8192
44 8192
61 8192
55 8192
66 8192
50 8192
64 8192
57 8192
54 8192
46 8192
61 8192
68 8192
68 8192
49 8192
60 8192
55 8192
62 8192
60 8192
75 8192
53 8192
48 8192
61 8192
52 8192
59 8192
67 8192
61 8192
53 8192
58 8192
73 8192
66 8192
66 8192
47 8192
54 8192
57 8192
57 8192
51 8192
71 8192
50 8192
70 8192
68 8192
41 8192
54 8192
51 8192
58 8192
56 8192
52 8192
60 8192
55 8192
64 8192
58 8192
65 8192
65 8192
60 8192
50 8192
58 8192
47 8192
50 8192
55 8192
49 8192
45 8192
40 8192
64 8192
48 8192
55 8192
55 8192
68 8192
49 8192
44 8192
61 8192
64 8192
54 8192
52 8192
58 8192
72 8192
52 8192
59 8192
53 8192
50 8192
77 8192
48 8192
70 8192
66 8192
64 8192
57 8192
52 8192
61 8192
52 8192
69 8192
64 8192
60 8192
55 8192
57 8192
65 8192
59 8192
57 8192
61 8192
61 8192
70 8192
64 8192
71 8192
61 8192
61 8192
59 8192
44 8192
45 8192
57 8192
62 8192
58 8192
69 8192
60 8192
57 8192
50 8192
48 8192
59 8192
76 8192
53 8192
61 8192
56 8192
69 8192
55 8192
56 8192
60 8192
59 8192
56 8192
45 8192
64 8192
58 8192
68 8192
59 8192
48 8192
69 8192
50 8192
63 8192
66 8192
61 8192
53 8192
54 8192
60 8192
55 8192
49 8192
60 8192
66 8192
44 8192
56 8192
45 8192
60 8192
52 8192
66 8192
75 8192
55 8192
61 8192
54 8192
56 8192
71 8192
66 8192
60 8192
55 8192
50 8192
61 8192
57 8192
57 8192
65 8192
44 8192
66 8192
59 8192
50 8192
47 8192
60 8192
54 8192
59 8192
57 8192
56 8192
52 8192
54 8192
80 8192
61 8192
62 8192
77 8192
61 8192
53 8192
67 8192
64 8192
62 8192
58 8192
53 8192
62 8192
63 8192
52 8192
54 8192
50 8192
53 8192
71 8192
61 8192
64 8192
59 8192
55 8192
46 8192
59 8192
52 8192
57 8192
51 8192
66 8192
50 8192
58 8192
61 8192
58 8192
73 8192
53 8192
63 8192
64 8192
55 8192
59 8192
60 8192
51 8192
62 8192
58 8192
45 8192
58 8192
53 8192
58 8192
48 8192
48 8192
51 8192
66 8192
64 8192
45 8192
53 8192
48 8192
66 8192
61 8192
57 8192
59 8192
67 8192
51 8192
56 8192
56 8192
40 8192
59 8192
60 8192
58 8192
59 8192
58 8192
56 8192
53 8192
49 8192
51 8192
48 8192
62 8192
60 8192
58 8192
63 8192
56 8192
63 8192
57 8192
54 8192
54 8192
65 8192
63 8192
51 8192
66 8192
52 8192
61 8192
65 8192
53 8192
55 8192
53 8192
46 8192
62 8192
51 8192
59 8192
58 8192
61 8192
54 8192
53 8192
47 8192
63 8192
60 8192
72 8192
64 8192
59 8192
51 8192
60 8192
43 8192
59 8192
51 8192
51 8192
68 8192
51 8192
46 8192
54 8192
60 8192
61 8192
48 8192
54 8192
53 8192
58 8192
55 8192
61 8192
51 8192
58 8192
68 8192
64 8192
53 8192
57 8192
54 8192
61 8192
55 8192
69 8192
60 8192
54 8192
73 8192
49 8192
62 8192
57 8192
73 8192
64 8192
63 8192
52 8192
47 8192
47 8192
54 8192
60 8192
62 8192
58 8192
48 8192
51 8192
62 8192
53 8192
64 8192
48 8192
51 8192
64 8192
68 8192
65 8192
51 8192
52 8192
56 8192
53 8192
68 8192
61 8192
59 8192
51 8192
57 8192
54 8192
63 8192
48 8192
60 8192
58 8192
56 8192
77 8192
56 8192
57 8192
55 8192
48 8192
64 8192
49 8192
59 8192
53 8192
53 8192
52 8192
62 8192
46 8192
58 8192
61 8192
58 8192
62 8192
49 8192
69 8192
67 8192
47 8192
56 8192
43 8192
47 8192
72 8192
56 8192
72 8192
47 8192
55 8192
55 8192
52 8192
66 8192
59 8192
46 8192
62 8192
56 8192
49 8192
52 8192
64 8192
53 8192
60 8192
66 8192
59 8192
52 8192
47 8192
52 8192
48 8192
48 8192
57 8192
69 8192
69 8192
61 8192
44 8192
59 8192
61 8192
56 8192
57 8192
51 8192
66 8192
67 8192
68 8192
69 8192
46 8192
63 8192
71 8192
55 8192
52 8192
60 8192
52 8192
56 8192
59 8192
61 8192
60 8192
70 8192
60 8192
65 8192
60 8192
61 8192
58 8192
52 8192
63 8192
56 8192
57 8192
70 8192
53 8192
49 8192
60 8192
56 8192
62 8192
49 8192
43 8192
51 8192
51 8192
63 8192
59 8192
49 8192
58 8192
64 8192
60 8192
60 8192
71 8192
60 8192
58 8192
65 8192
69 8192
56 8192
56 8192
62 8192
58 8192
72 8192
55 8192
64 8192
53 8192
68 8192
60 8192
55 8192
69 8192
56 8192
52 8192
55 8192
44 8192
64 8192
54 8192
59 8192
64 8192
59 8192
45 8192
49 8192
56 8192
54 8192
55 8192
58 8192
57 8192
53 8192
59 8192
67 8192
59 8192
50 8192
48 8192
57 8192
51 8192
60 8192
53 8192
61 8192
53 8192
54 8192
56 8192
62 8192
46 8192
59 8192
73 8192
75 8192
57 8192
51 8192
46 8192
57 8192
60 8192
51 8192
69 8192
58 8192
52 8192
57 8192
60 8192
61 8192
59 8192
63 8192
65 8192
54 8192
55 8192
63 8192
54 8192
54 8192
61 8192
61 8192
69 8192
65 8192
66 8192
54 8192
57 8192
49 8192
55 8192
52 8192
61 8192
63 8192
60 8192
63 8192
69 8192
61 8192
55 8192
60 8192
63 8192
61 8192
59 8192
58 8192
58 8192
60 8192
57 8192
64 8192
60 8192
56 8192
60 8192
61 8192
61 8192
58 8192
51 8192
65 8192
53 8192
62 8192
57 8192
52 8192
62 8192
54 8192
69 8192
61 8192
69 8192
53 8192
56 8192
60 8192
61 8192
56 8192
53 8192
55 8192
61 8192
57 8192
55 8192
54 8192
58 8192
65 8192
61 8192
69 8192
48 8192
60 8192
61 8192
62 8192
59 8192
60 8192
56 8192
61 8192
65 8192
63 8192
55 8192
50 8192
75 8192
57 8192
48 8192
73 8192
47 8192
49 8192
52 8192
59 8192
61 8192
75 8192
59 8192
68 8192
55 8192
56 8192
51 8192
65 8192
61 8192
58 8192
62 8192
67 8192
57 8192
52 8192
67 8192
55 8192
57 8192
66 8192
56 8192
49 8192
52 8192
65 8192
58 8192
53 8192
57 8192
61 8192
48 8192
44 8192
63 8192
44 8192
58 8192
46 8192
54 8192
49 8192
57 8192
56 8192
62 8192
61 8192
68 8192
60 8192
64 8192
41 8192
54 8192
57 8192
57 8192
58 8192
58 8192
76 8192
58 8192
57 8192
60 8192
59 8192
68 8192
59 8192
76 8192
57 8192
65 8192
58 8192
55 8192
68 8192
48 8192
49 8192
64 8192
58 8192
65 8192
56 8192
61 8192
50 8192
65 8192
59 8192
56 8192
59 8192
52 8192
64 8192
59 8192
58 8192
56 8192
59 8192
58 8192
68 8192
51 8192
46 8192
58 8192
51 8192
52 8192
51 8192
57 8192
52 8192
68 8192
56 8192
47 8192
65 8192
57 8192
41 8192
54 8192
52 8192
60 8192
43 8192
54 8192
60 8192
57 8192
72 8192
58 8192
47 8192
54 8192
53 8192
61 8192
49 8192
55 8192
50 8192
58 8192
52 8192
58 8192
60 8192
61 8192
55 8192
39 8192
55 8192
65 8192
46 8192
70 8192
50 8192
56 8192
56 8192
66 8192
57 8192
61 8192
52 8192
49 8192
58 8192
71 8192
73 8192
61 8192
62 8192
57 8192
62 8192
64 8192
47 8192
51 8192
58 8192
65 8192
61 8192
74 8192
59 8192
49 8192
56 8192
55 8192
68 8192
61 8192
58 8192
60 8192
47 8192
66 8192
55 8192
56 8192
61 8192
64 8192
65 8192
49 8192
59 8192
54 8192
60 8192
56 8192
59 8192
56 8192
46 8192
69 8192
64 8192
51 8192
64 8192
66 8192
58 8192
59 8192
48 8192
62 8192
65 8192
60 8192
61 8192
66 8192
53 8192
66 8192
54 8192
53 8192
56 8192
59 8192
69 8192
59 8192
53 8192
49 8192
62 8192
73 8192
54 8192
59 8192
62 8192
48 8192
52 8192
55 8192
60 8192
74 8192
57 8192
60 8192
70 8192
57 8192
54 8192
51 8192
59 8192
68 8192
53 8192
47 8192
50 8192
53 8192
59 8192
68 8192
64 8192
52 8192
62 8192
59 8192
68 8192
50 8192
58 8192
49 8192
53 8192
58 8192
45 8192
54 8192
51 8192
50 8192
54 8192
61 8192
59 8192
58 8192
56 8192
55 8192
58 8192
47 8192
51 8192
63 8192
66 8192
58 8192
72 8192
61 8192
57 8192
51 8192
56 8192
53 8192
61 8192
55 8192
54 8192
55 8192
48 8192
44 8192
54 8192
53 8192
65 8192
55 8192
62 8192
50 8192
67 8192
65 8192
58 8192
60 8192
49 8192
57 8192
68 8192
55 8192
54 8192
52 8192
54 8192
50 8192
68 8192
48 8192
59 8192
47 8192
42 8192
69 8192
53 8192
42 8192
50 8192
61 8192
57 8192
47 8192
40 8192
70 8192
66 8192
62 8192
51 8192
69 8192
64 8192
65 8192
52 8192
54 8192
59 8192
67 8192
62 8192
63 8192
52 8192
62 8192
54 8192
69 8192
55 8192
52 8192
69 8192
59 8192
61 8192
53 8192
57 8192
55 8192
63 8192
50 8192
60 8192
57 8192
66 8192
54 8192
64 8192
55 8192
64 8192
57 8192
62 8192
54 8192
51 8192
58 8192
59 8192
47 8192
51 8192
53 8192
56 8192
58 8192
64 8192
51 8192
70 8192
79 8192
51 8192
51 8192
48 8192
72 8192
58 8192
52 8192
60 8192
53 8192
68 8192
54 8192
51 8192
65 8192
58 8192
58 8192
57 8192
53 8192
49 8192
63 8192
56 8192
56 8192
70 8192
66 8192
63 8192
62 8192
46 8192
53 8192
58 8192
57 8192
58 8192
56 8192
59 8192
61 8192
53 8192
67 8192
49 8192
45 8192
55 8192
60 8192
57 8192
54 8192
54 8192
63 8192
70 8192
69 8192
49 8192
71 8192
53 8192
52 8192
58 8192
53 8192
53 8192
51 8192
52 8192
51 8192
53 8192
53 8192
64 8192
63 8192
63 8192
61 8192
67 8192
57 8192
48 8192
61 8192
54 8192
57 8192
54 8192
57 8192
40 8192
57 8192
54 8192
61 8192
53 8192
55 8192
63 8192
51 8192
55 8192
62 8192
69 8192
54 8192
68 8192
57 8192
60 8192
69 8192
51 8192
52 8192
67 8192
64 8192
62 8192
77 8192
68 8192
64 8192
52 8192
47 8192
64 8192
65 8192
53 8192
70 8192
49 8192
54 8192
55 8192
49 8192
49 8192
58 8192
63 8192
70 8192
49 8192
61 8192
67 8192
58 8192
56 8192
46 8192
63 8192
51 8192
56 8192
67 8192
47 8192
56 8192
53 8192
51 8192
50 8192
53 8192
66 8192
44 8192
56 8192
57 8192
75 8192
64 8192
45 8192
57 8192
61 8192
55 8192
56 8192
61 8192
59 8192
67 8192
62 8192
50 8192
59 8192
53 8192
56 8192
53 8192
58 8192
50 8192
42 8192
61 8192
57 8192
61 8192
64 8192
57 8192
57 8192
63 8192
63 8192
59 8192
48 8192
50 8192
54 8192
56 8192
64 8192
59 8192
51 8192
55 8192
62 8192
55 8192
61 8192
39 8192
58 8192
67 8192
52 8192
61 8192
55 8192
57 8192
62 8192
50 8192
59 8192
41 8192
70 8192
70 8192
61 8192
56 8192
54 8192
69 8192
60 8192
66 8192
50 8192
57 8192
53 8192
56 8192
59 8192
52 8192
49 8192
74 8192
51 8192
60 8192
53 8192
55 8192
56 8192
66 8192
53 8192
52 8192
52 8192
56 8192
57 8192
63 8192
48 8192
75 8192
56 8192
48 8192
62 8192
51 8192
67 8192
54 8192
52 8192
56 8192
57 8192
58 8192
70 8192
63 8192
47 8192
57 8192
49 8192
55 8192
52 8192
63 8192
56 8192
68 8192
55 8192
56 8192
57 8192
56 8192
53 8192
49 8192
58 8192
68 8192
57 8192
53 8192
57 8192
65 8192
52 8192
60 8192
60 8192
67 8192
52 8192
75 8192
55 8192
67 8192
54 8192
55 8192
66 8192
64 8192
59 8192
65 8192
58 8192
50 8192
60 8192
60 8192
61 8192
47 8192
59 8192
53 8192
64 8192
64 8192
58 8192
53 8192
64 8192
63 8192
52 8192
51 8192
49 8192
48 8192
67 8192
57 8192
54 8192
59 8192
52 8192
59 8192
62 8192
48 8192
56 8192
51 8192
51 8192
64 8192
61 8192
49 8192
51 8192
49 8192
56 8192
57 8192
52 8192
56 8192
68 8192
51 8192
65 8192
64 8192
53 8192
61 8192
65 8192
62 8192
57 8192
48 8192
48 8192
54 8192
67 8192
54 8192
48 8192
57 8192
54 8192
56 8192
58 8192
65 8192
73 8192
50 8192
52 8192
60 8192
60 8192
47 8192
53 8192
56 8192
53 8192
62 8192
62 8192
61 8192
57 8192
67 8192
47 8192
66 8192
69 8192
53 8192
55 8192
47 8192
51 8192
59 8192
55 8192
51 8192
66 8192
49 8192
57 8192
69 8192
51 8192
60 8192
52 8192
68 8192
63 8192
61 8192
54 8192
54 8192
56 8192
55 8192
60 8192
52 8192
65 8192
57 8192
61 8192
67 8192
64 8192
58 8192
63 8192
42 8192
55 8192
67 8192
55 8192
69 8192
52 8192
66 8192
67 8192
57 8192
66 8192
60 8192
48 8192
56 8192
49 8192
60 8192
62 8192
67 8192
70 8192
57 8192
58 8192
61 8192
66 8192
58 8192
62 8192
52 8192
70 8192
58 8192
51 8192
61 8192
58 8192
42 8192
65 8192
51 8192
53 8192
67 8192
70 8192
57 8192
60 8192
42 8192
67 8192
46 8192
61 8192
48 8192
69 8192
55 8192
52 8192
69 8192
59 8192
59 8192
55 8192
64 8192
59 8192
59 8192
60 8192
53 8192
69 8192
46 8192
55 8192
53 8192
61 8192
55 8192
57 8192
65 8192
60 8192
53 8192
57 8192
58 8192
62 8192
58 8192
41 8192
58 8192
48 8192
56 8192
59 8192
67 8192
51 8192
53 8192
47 8192
68 8192
68 8192
64 8192
61 8192
68 8192
62 8192
46 8192
61 8192
48 8192
52 8192
65 8192
51 8192
69 8192
59 8192
48 8192
62 8192
55 8192
55 8192
49 8192
50 8192
59 8192
57 8192
50 8192
59 8192
67 8192
62 8192
48 8192
54 8192
61 8192
53 8192
57 8192
53 8192
74 8192
50 8192
64 8192
59 8192
58 8192
55 8192
59 8192
60 8192
56 8192
58 8192
67 8192
62 8192
50 8192
54 8192
55 8192
59 8192
53 8192
52 8192
60 8192
47 8192
55 8192
50 8192
64 8192
47 8192
57 8192
58 8192
54 8192
55 8192
53 8192
58 8192
64 8192
47 8192
56 8192
48 8192
58 8192
61 8192
59 8192
69 8192
70 8192
56 8192
62 8192
70 8192
56 8192
61 8192
55 8192
59 8192
56 8192
51 8192
54 8192
59 8192
64 8192
70 8192
55 8192
47 8192
51 8192
64 8192
52 8192
58 8192
58 8192
59 8192
53 8192
48 8192
59 8192
55 8192
65 8192
56 8192
56 8192
66 8192
49 8192
52 8192
52 8192
64 8192
67 8192
64 8192
55 8192
59 8192
51 8192
60 8192
66 8192
54 8192
61 8192
55 8192
46 8192
56 8192
58 8192
61 8192
53 8192
59 8192
62 8192
65 8192
79 8192
53 8192
69 8192
62 8192
55 8192
47 8192
50 8192
58 8192
65 8192
66 8192
47 8192
55 8192
59 8192
60 8192
67 8192
45 8192
53 8192
54 8192
62 8192
59 8192
57 8192
51 8192
65 8192
60 8192
67 8192
67 8192
56 8192
71 8192
54 8192
49 8192
46 8192
61 8192
59 8192
54 8192
61 8192
68 8192
53 8192
49 8192
48 8192
59 8192
52 8192
54 8192
57 8192
53 8192
59 8192
79 8192
65 8192
61 8192
65 8192
50 8192
68 8192
66 8192
55 8192
53 8192
49 8192
42 8192
52 8192
68 8192
47 8192
56 8192
61 8192
59 8192
54 8192
65 8192
67 8192
45 8192
58 8192
64 8192
63 8192
70 8192
49 8192
54 8192
56 8192
55 8192
58 8192
50 8192
69 8192
57 8192
67 8192
61 8192
53 8192
68 8192
61 8192
58 8192
58 8192
44 8192
60 8192
57 8192
54 8192
67 8192
61 8192
54 8192
68 8192
65 8192
59 8192
60 8192
69 8192
73 8192
54 8192
51 8192
59 8192
57 8192
60 8192
71 8192
76 8192
53 8192
45 8192
48 8192
51 8192
60 8192
57 8192
54 8192
58 8192
62 8192
45 8192
58 8192
51 8192
49 8192
63 8192
61 8192
54 8192
52 8192
58 8192
55 8192
56 8192
63 8192
55 8192
61 8192
60 8192
50 8192
56 8192
48 8192
65 8192
56 8192
65 8192
55 8192
55 8192
68 8192
54 8192
55 8192
65 8192
45 8192
56 8192
54 8192
63 8192
67 8192
59 8192
53 8192
50 8192
57 8192
55 8192
57 8192
54 8192
53 8192
57 8192
52 8192
56 8192
61 8192
58 8192
56 8192
55 8192
74 8192
49 8192
54 8192
60 8192
69 8192
54 8192
47 8192
53 8192
57 8192
54 8192
58 8192
61 8192
45 8192
46 8192
53 8192
45 8192
54 8192
45 8192
45 8192
56 8192
54 8192
59 8192
48 8192
56 8192
49 8192
62 8192
59 8192
58 8192
73 8192
49 8192
62 8192
58 8192
59 8192
71 8192
67 8192
64 8192
64 8192
74 8192
64 8192
67 8192
55 8192
59 8192
55 8192
57 8192
60 8192
60 8192
51 8192
58 8192
64 8192
68 8192
56 8192
67 8192
67 8192
50 8192
47 8192
49 8192
62 8192
50 8192
53 8192
59 8192
48 8192
45 8192
64 8192
55 8192
56 8192
56 8192
57 8192
49 8192
59 8192
56 8192
49 8192
48 8192
52 8192
57 8192
53 8192
67 8192
57 8192
51 8192
58 8192
69 8192
53 8192
61 8192
57 8192
57 8192
59 8192
42 8192
67 8192
46 8192
58 8192
55 8192
63 8192
63 8192
61 8192
59 8192
64 8192
38 8192
53 8192
55 8192
66 8192
50 8192
48 8192
61 8192
53 8192
62 8192
48 8192
59 8192
69 8192
59 8192
60 8192
53 8192
52 8192
70 8192
67 8192
53 8192
58 8192
61 8192
68 8192
59 8192
55 8192
59 8192
51 8192
50 8192
53 8192
63 8192
54 8192
51 8192
70 8192
58 8192
63 8192
63 8192
71 8192
62 8192
57 8192
60 8192
56 8192
62 8192
55 8192
58 8192
51 8192
54 8192
52 8192
56 8192
50 8192
66 8192
60 8192
67 8192
53 8192
44 8192
59 8192
62 8192
44 8192
51 8192
62 8192
55 8192
58 8192
52 8192
58 8192
63 8192
59 8192
61 8192
71 8192
47 8192
56 8192
52 8192
53 8192
49 8192
56 8192
55 8192
58 8192
67 8192
56 8192
56 8192
55 8192
60 8192
52 8192
56 8192
52 8192
61 8192
52 8192
52 8192
45 8192
66 8192
61 8192
70 8192
55 8192
44 8192
61 8192
55 8192
66 8192
57 8192
60 8192
62 8192
52 8192
62 8192
65 8192
48 8192
59 8192
54 8192
62 8192
61 8192
54 8192
56 8192
62 8192
56 8192
60 8192
54 8192
62 8192
49 8192
60 8192
58 8192
49 8192
65 8192
57 8192
57 8192
71 8192
65 8192
49 8192
62 8192
58 8192
63 8192
55 8192
59 8192
51 8192
61 8192
70 8192
64 8192
65 8192
56 8192
53 8192
59 8192
63 8192
60 8192
57 8192
53 8192
58 8192
57 8192
49 8192
59 8192
60 8192
54 8192
55 8192
64 8192
51 8192
65 8192
49 8192
58 8192
64 8192
63 8192
56 8192
54 8192
52 8192
46 8192
52 8192
47 8192
57 8192
49 8192
54 8192
70 8192
59 8192
58 8192
54 8192
59 8192
63 8192
57 8192
60 8192
54 8192
63 8192
45 8192
62 8192
62 8192
60 8192
55 8192
60 8192
66 8192
60 8192
60 8192
54 8192
59 8192
63 8192
59 8192
48 8192
54 8192
59 8192
51 8192
68 8192
57 8192
41 8192
51 8192
68 8192
63 8192
54 8192
73 8192
63 8192
49 8192
56 8192
52 8192
56 8192
58 8192
66 8192
62 8192
52 8192
63 8192
76 8192
47 8192
58 8192
54 8192
59 8192
51 8192
63 8192
66 8192
43 8192
52 8192
62 8192
52 8192
56 8192
61 8192
69 8192
51 8192
67 8192
67 8192
61 8192
49 8192
63 8192
64 8192
61 8192
52 8192
63 8192
75 8192
64 8192
50 8192
51 8192
72 8192
58 8192
43 8192
54 8192
63 8192
60 8192
52 8192
48 8192
58 8192
63 8192
61 8192
64 8192
70 8192
53 8192
54 8192
61 8192
51 8192
50 8192
65 8192
51 8192
61 8192
64 8192
66 8192
59 8192
70 8192
60 8192
61 8192
61 8192
50 8192
53 8192
48 8192
65 8192
72 8192
65 8192
62 8192
48 8192
55 8192
54 8192
54 8192
62 8192
50 8192
74 8192
55 8192
67 8192
50 8192
61 8192
58 8192
59 8192
74 8192
61 8192
57 8192
61 8192
59 8192
65 8192
46 8192
57 8192
59 8192
48 8192
62 8192
50 8192
47 8192
58 8192
61 8192
68 8192
54 8192
61 8192
67 8192
53 8192
55 8192
51 8192
53 8192
64 8192
49 8192
58 8192
57 8192
51 8192
50 8192
54 8192
60 8192
65 8192
69 8192
58 8192
55 8192
56 8192
43 8192
50 8192
52 8192
45 8192
70 8192
60 8192
62 8192
60 8192
62 8192
53 8192
53 8192
47 8192
59 8192
56 8192
52 8192
58 8192
55 8192
52 8192
52 8192
57 8192
57 8192
58 8192
50 8192
59 8192
52 8192
62 8192
56 8192
56 8192
57 8192
51 8192
66 8192
57 8192
50 8192
63 8192
53 8192
61 8192
64 8192
64 8192
61 8192
53 8192
63 8192
60 8192
39 8192
61 8192
52 8192
63 8192
69 8192
67 8192
64 8192
72 8192
63 8192
62 8192
55 8192
51 8192
55 8192
59 8192
72 8192
68 8192
51 8192
53 8192
56 8192
50 8192
51 8192
52 8192
53 8192
56 8192
62 8192
52 8192
49 8192
67 8192
68 8192
55 8192
57 8192
65 8192
57 8192
70 8192
53 8192
60 8192
65 8192
62 8192
60 8192
70 8192
54 8192
59 8192
70 8192
63 8192
70 8192
71 8192
56 8192
64 8192
55 8192
57 8192
50 8192
48 8192
55 8192
57 8192
71 8192
63 8192
62 8192
59 8192
63 8192
54 8192
62 8192
50 8192
52 8192
59 8192
51 8192
53 8192
68 8192
67 8192
65 8192
54 8192
70 8192
45 8192
60 8192
57 8192
52 8192
70 8192
52 8192
63 8192
56 8192
68 8192
50 8192
52 8192
60 8192
56 8192
60 8192
64 8192
64 8192
64 8192
68 8192
52 8192
53 8192
57 8192
65 8192
50 8192
48 8192
53 8192
66 8192
51 8192
58 8192
54 8192
58 8192
60 8192
54 8192
55 8192
51 8192
54 8192
52 8192
66 8192
59 8192
74 8192
64 8192
62 8192
62 8192
69 8192
54 8192
57 8192
54 8192
62 8192
64 8192
52 8192
59 8192
58 8192
51 8192
54 8192
62 8192
58 8192
51 8192
45 8192
55 8192
48 8192
50 8192
50 8192
59 8192
54 8192
55 8192
66 8192
51 8192
53 8192
49 8192
58 8192
62 8192
63 8192
60 8192
